8.014423105,276063,,cpu_core/ld_blocks.store_forward/,250177892,100.00,,
8.014423105,10400708,,cpu_core/cache-references/,250177806,100.00,,
8.014423105,6344697,,cpu_core/cache-misses/,250177637,100.00,,
8.264962437,<not counted>,,cpu_atom/cycles/,0,0.00,,
8.264962437,1148361649,,cpu_core/cycles/,250529839,100.00,,
8.264962437,<not counted>,,cpu_atom/instructions/,0,0.00,,
8.264962437,1630216805,,cpu_core/instructions/,250529375,100.00,1.42,insn per cycle
8.264962437,56508321,,cpu_core/mem_inst_retired.all_stores/,250529377,100.00,,
8.264962437,533157,,cpu_core/resource_stalls.sb/,250529139,100.00,,
8.264962437,290075,,cpu_core/ld_blocks.store_forward/,250529053,100.00,,
8.264962437,10895414,,cpu_core/cache-references/,250529023,100.00,,
8.264962437,6648523,,cpu_core/cache-misses/,250528984,100.00,,
8.515519128,<not counted>,,cpu_atom/cycles/,0,0.00,,
8.515519128,1142836522,,cpu_core/cycles/,248784681,100.00,,
8.515519128,<not counted>,,cpu_atom/instructions/,0,0.00,,
8.515519128,1528548590,,cpu_core/instructions/,248785143,100.00,1.34,insn per cycle
8.515519128,51067633,,cpu_core/mem_inst_retired.all_stores/,248785213,100.00,,
8.515519128,196490,,cpu_core/resource_stalls.sb/,248785202,100.00,,
8.515519128,273633,,cpu_core/ld_blocks.store_forward/,248785421,100.00,,
8.515519128,10325299,,cpu_core/cache-references/,248785344,100.00,,
8.515519128,6384891,,cpu_core/cache-misses/,248785549,100.00,,
8.766073870,<not counted>,,cpu_atom/cycles/,0,0.00,,
8.766073870,1152545866,,cpu_core/cycles/,250517332,100.00,,
8.766073870,<not counted>,,cpu_atom/instructions/,0,0.00,,
8.766073870,1623803853,,cpu_core/instructions/,250516995,100.00,1.41,insn per cycle
8.766073870,54229292,,cpu_core/mem_inst_retired.all_stores/,250517116,100.00,,
8.766073870,210150,,cpu_core/resource_stalls.sb/,250517408,100.00,,
8.766073870,288904,,cpu_core/ld_blocks.store_forward/,250517314,100.00,,
8.766073870,10903041,,cpu_core/cache-references/,250517353,100.00,,
8.766073870,6649993,,cpu_core/cache-misses/,250517308,100.00,,
9.016614774,<not counted>,,cpu_atom/cycles/,0,0.00,,
9.016614774,1143192742,,cpu_core/cycles/,248798502,100.00,,
9.016614774,<not counted>,,cpu_atom/instructions/,0,0.00,,
9.016614774,1589571505,,cpu_core/instructions/,248799061,100.00,1.39,insn per cycle
9.016614774,53103507,,cpu_core/mem_inst_retired.all_stores/,248799124,100.00,,
9.016614774,177806,,cpu_core/resource_stalls.sb/,248799296,100.00,,
9.016614774,284072,,cpu_core/ld_blocks.store_forward/,248799402,100.00,,
9.016614774,10704733,,cpu_core/cache-references/,248799602,100.00,,
9.016614774,6606398,,cpu_core/cache-misses/,248799712,100.00,,
9.267166870,<not counted>,,cpu_atom/cycles/,0,0.00,,
9.267166870,1153095693,,cpu_core/cycles/,250542067,100.00,,
9.267166870,<not counted>,,cpu_atom/instructions/,0,0.00,,
9.267166870,1557878746,,cpu_core/instructions/,250542011,100.00,1.35,insn per cycle
9.267166870,52050883,,cpu_core/mem_inst_retired.all_stores/,250541799,100.00,,
9.267166870,186953,,cpu_core/resource_stalls.sb/,250541709,100.00,,
9.267166870,278921,,cpu_core/ld_blocks.store_forward/,250541442,100.00,,
9.267166870,10524672,,cpu_core/cache-references/,250541241,100.00,,
9.267166870,6431994,,cpu_core/cache-misses/,250541322,100.00,,
9.517756106,<not counted>,,cpu_atom/cycles/,0,0.00,,
9.517756106,1160512444,,cpu_core/cycles/,250529794,100.00,,
9.517756106,<not counted>,,cpu_atom/instructions/,0,0.00,,
9.517756106,1635377392,,cpu_core/instructions/,250529641,100.00,1.41,insn per cycle
9.517756106,54973503,,cpu_core/mem_inst_retired.all_stores/,250529276,100.00,,
9.517756106,186642,,cpu_core/resource_stalls.sb/,250529164,100.00,,
9.517756106,276937,,cpu_core/ld_blocks.store_forward/,250528928,100.00,,
9.517756106,10931481,,cpu_core/cache-references/,250529890,100.00,,
9.517756106,6698452,,cpu_core/cache-misses/,250529966,100.00,,
9.768307918,<not counted>,,cpu_atom/cycles/,0,0.00,,
9.768307918,1142889574,,cpu_core/cycles/,248763741,100.00,,
9.768307918,<not counted>,,cpu_atom/instructions/,0,0.00,,
9.768307918,1510928193,,cpu_core/instructions/,248762900,100.00,1.32,insn per cycle
9.768307918,54913709,,cpu_core/mem_inst_retired.all_stores/,248763049,100.00,,
9.768307918,987912,,cpu_core/resource_stalls.sb/,248762925,100.00,,
9.768307918,251992,,cpu_core/ld_blocks.store_forward/,248763048,100.00,,
9.768307918,10137673,,cpu_core/cache-references/,248762278,100.00,,
9.768307918,6314527,,cpu_core/cache-misses/,248761986,100.00,,
10.018854685,<not counted>,,cpu_atom/cycles/,0,0.00,,
10.018854685,1152221242,,cpu_core/cycles/,250531023,100.00,,
10.018854685,<not counted>,,cpu_atom/instructions/,0,0.00,,
10.018854685,1619597378,,cpu_core/instructions/,250531677,100.00,1.41,insn per cycle
10.018854685,55081396,,cpu_core/mem_inst_retired.all_stores/,250531649,100.00,,
10.018854685,280364,,cpu_core/resource_stalls.sb/,250531682,100.00,,
10.018854685,272060,,cpu_core/ld_blocks.store_forward/,250531764,100.00,,
10.018854685,10826819,,cpu_core/cache-references/,250531792,100.00,,
10.018854685,6641512,,cpu_core/cache-misses/,250531732,100.00,,
10.087055254,<not counted>,,cpu_atom/cycles/,0,0.00,,
10.087055254,298450637,,cpu_core/cycles/,65187907,100.00,,
10.087055254,<not counted>,,cpu_atom/instructions/,0,0.00,,
10.087055254,428180383,,cpu_core/instructions/,65182203,100.00,1.43,insn per cycle
10.087055254,30649206,,cpu_core/mem_inst_retired.all_stores/,65179512,100.00,,
10.087055254,1692735,,cpu_core/resource_stalls.sb/,65176949,100.00,,
10.087055254,214148,,cpu_core/ld_blocks.store_forward/,65174419,100.00,,
10.087055254,3964893,,cpu_core/cache-references/,65171674,100.00,,
10.087055254,2089465,,cpu_core/cache-misses/,65169304,100.00,,
